Cartpole performance test with 60 cores

MaxTicks: 200

Parallel Naive
Episodes
Speed-ups,1,2.662373505059797,4.479876160990712,4.579113924050632,4.312965722801788,7.145679012345679,6.029166666666666,14.690355329949238,9.910958904109588,21.924242424242422,12.314893617021276,12.862222222222222,12.21097046413502,8.388405797101449,38.586666666666666,10.718518518518518,12.108786610878662,21.59701492537313,45.21874999999999,17.433734939759034,11.484126984126984,22.26153846153846,18.0875,16.923976608187132,39.108108108108105,19.554054054054053,20.67142857142857,39.108108108108105,37.58441558441558,43.19402985074626,41.34285714285714

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,10262315,3948253,1437002,1557236,3608560,3873848,762022,4669369,3299150,2262197,1181157,3548114,0,0,0,0,0,1186907,0,0,0,0,0,0,0,2611958,0,0,0,0,0
,4026501,8287099,2487344,2783834,3489807,4799147,3661619,1898068,818353,0,1707115,710679,4251187,5162625,1122922,0,0,1443739,2232817,0,0,2250948,0,0,0,0,0,0,0,0,0
,2752489,3002666,4890834,3721403,6669902,2391141,11308856,0,2034583,547437,2969142,754527,785117,4399199,530672,1775977,0,1745040,0,0,0,0,884722,0,2783156,0,1639092,1068088,0,0,0
,10371272,5000817,1290859,3057220,2918282,6379174,331753,2426455,3266249,3512182,0,1121167,0,10121071,6650818,0,832313,0,0,1355671,0,856518,0,0,0,0,0,0,3238898,0,0
,4611408,2312217,4461159,1318910,2117301,1164535,428162,4949796,9356991,6572155,2131102,3482351,0,7028672,5569935,2518499,0,0,0,0,0,1760165,0,0,0,0,0,0,0,0,0
,3465842,2916029,3522478,4206204,2501210,3010436,1721109,3002358,3871399,3321034,6296610,854215,1662197,1292151,0,1145413,3956637,0,0,0,0,0,0,1575594,0,0,0,0,0,0,0
,6684810,6789378,2918306,5200189,2461618,6204225,2358016,519927,2251708,0,0,3422126,1582951,0,1092765,0,551914,0,0,1229772,0,1844605,0,0,0,0,0,0,0,0,0
,7980314,3104788,1609733,4566298,2324308,231604,2512323,3050041,3982403,0,7649366,0,3713000,0,1791385,0,1158999,3291749,2378139,6453397,0,367622,1712490,0,2781340,0,0,0,0,0,0
,1722411,2667643,2650516,1992714,1708931,4578857,3093603,5575010,765429,1244808,766470,860892,4917167,0,735138,0,0,1071856,0,0,0,0,0,0,0,0,0,0,0,0,0
,11834159,2786941,1161655,3685438,3490141,980300,1564131,388379,4763653,3481390,428695,916518,4633215,881845,0,0,1318669,0,0,0,0,0,2065126,0,0,0,558122,0,0,0,0
Average (processing times),6371152.1,4081583.1,2642988.6,3208944.6,3129006.0,3361326.7,2774159.4,2647940.3,3440991.8,2094120.3,2312965.7,1567058.9,2154483.4,2888556.3,1749363.5,543988.9,781853.2,873929.1,461095.6,903884.0,0.0,707985.8,466233.8,157559.4,556449.6,261195.8,219721.4,106808.8,323889.8,0.0,0.0
Speed-ups,1,1.5609512152282283,2.4105862961346105,1.985435367129741,2.036158479721675,1.8954278083115215,2.2966063521800515,2.406078452750615,1.8515452724996322,3.0424002384199222,2.754538080698732,4.065674940488836,2.9571599855445627,2.2056527338587792,3.641982984096787,11.711915629160814,8.14878304520593,7.290239105208878,13.817421159516595,7.048639095282137,Infinity,8.99898288920484,13.665144183025768,40.43650902453297,11.449648090321208,24.392245587409903,28.99650238893435,59.65006722292544,19.670740171502775,Infinity,Infinity


Stop Walk
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,342,147,41,24,22,50,22,26,21,17,8,13,49,3,6,13,12,4,10,27,11,11,1,37,10,9,8,24,11,7,15
,199,74,37,82,83,22,18,9,8,15,34,4,1,1,14,17,3,1,2,8,6,1,8,4,7,1,6,3,9,12,5
,157,160,117,28,11,53,41,1,35,13,3,10,5,19,6,1,7,9,23,1,20,10,28,7,7,17,6,5,1,3,1
,554,148,30,24,32,94,41,22,9,15,6,15,7,20,1,15,4,8,8,15,1,10,8,5,5,9,4,3,2,1,2
,264,131,48,136,66,29,17,19,8,12,6,8,10,19,14,4,23,3,5,13,25,24,8,3,1,1,1,4,6,5,46
,223,68,150,36,6,97,34,82,42,19,14,9,4,1,5,2,9,13,18,2,4,9,20,7,13,7,4,17,7,11,6
,357,114,122,27,32,5,16,48,27,11,12,12,6,28,33,5,9,1,12,2,3,13,11,3,44,3,13,46,1,2,1
,418,114,74,40,15,9,27,26,10,23,12,12,6,8,11,12,4,10,3,4,1,10,5,1,5,13,13,7,4,12,23
,113,86,44,40,40,27,39,41,8,6,25,1,5,7,5,3,1,8,1,13,4,1,5,69,12,14,8,2,10,1,1
,267,98,43,78,16,40,56,28,23,9,20,12,27,8,4,2,5,4,8,40,6,7,8,1,5,18,2,14,1,7,5
Average (episodes),289.4,114.0,70.6,51.5,32.3,42.6,31.1,30.2,19.1,14.0,14.0,9.6,12.0,11.4,9.9,7.4,7.7,6.1,9.0,12.5,8.1,9.6,10.2,13.7,10.9,9.2,6.5,12.5,5.2,6.1,10.5
Speed-ups,1,2.53859649122807,4.09915014164306,5.619417475728155,8.959752321981425,6.793427230046948,9.30546623794212,9.582781456953642,15.151832460732981,20.67142857142857,20.67142857142857,30.145833333333332,24.116666666666664,25.3859649122807,29.23232323232323,39.108108108108105,37.58441558441558,47.44262295081967,32.15555555555555,23.151999999999997,35.72839506172839,30.145833333333332,28.372549019607842,21.124087591240876,26.550458715596328,31.456521739130434,44.52307692307692,23.151999999999997,55.653846153846146,47.44262295081967,27.56190476190476

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,10262315,8138823,2519622,3310243,4354104,9936578,3958237,9459508,10103766,4401648,2816685,7761690,11211217,0,9331104,4113040,14622300,4993334,1163292,0,0,7051668,0,6626748,14967175,0,0,10027029,0,0,0
,4026501,6174693,2194224,5539118,5075216,6439472,6586297,3625000,4960352,6402702,35107,2218167,752129,0,4917200,4270847,4835337,0,0,3382516,6204702,0,0,0,8445455,0,0,0,0,0,0
,2752489,6924544,5106843,2389561,5171766,6332232,1254660,2359556,7107202,164554,3179699,7939103,0,5801955,3619729,0,5473665,1725811,864347,0,5957776,165886,8622083,0,0,0,0,0,0,0,0
,10371272,5785870,1373192,3699747,3715637,4852900,11220322,5000564,50705,6091724,622477,7927371,3450656,25977195,2161267,11913166,0,0,749542,0,0,0,11444522,0,3376305,1039098,0,0,0,0,0
,4611408,2670289,2111444,7931933,2973547,6044817,3477919,4213611,3065283,7005762,5260570,7422201,0,6568601,9705009,5680436,4560794,10156792,0,7496498,4743776,12344682,0,0,0,0,0,10309006,0,0,0
,3465842,1940687,5509176,4362834,2903496,6752523,12771217,4397705,6979868,13231299,189333,9418275,1435219,3125753,0,0,5533533,5069781,10684055,722069,0,8777968,16544237,0,7227322,0,0,0,0,0,11015825
,6684810,3029191,5105441,4681254,6882527,2854977,3076128,5838695,11690879,13168390,3119970,4076427,3678372,4370046,0,0,6627684,0,0,0,0,4041308,0,0,3438151,11928601,19707353,0,0,0,0
,7980314,1917308,2705605,7918008,3607898,2866928,5319607,9499684,3785558,4656471,0,3100640,3349743,2890692,860048,9613875,5639145,12276731,383008,5080708,0,0,0,0,7321942,0,0,0,0,0,0
,1722411,1350709,1154974,5859648,1813862,4445851,5837381,7642321,3053183,1374976,1873729,4362972,0,4242214,0,0,3081842,0,470746,3451188,0,8819965,4303686,0,11205554,1541483,0,0,0,57046,0
,11834159,1910574,2293633,6725706,4880256,7836514,6058824,230699,10135970,3537532,3153944,5734639,2949286,4168772,2540487,0,510884,1636434,536576,6872298,2828488,5008137,10019930,0,0,0,0,0,0,0,0
Average (processing times),6371152.1,3984268.8,3007415.4,5241805.2,4137830.9,5836279.2,5956059.2,5226734.3,6093276.6,6003505.8,2025151.4,5996148.5,2682662.2,5714522.8,3313484.4,3559136.4,5088518.4,3585888.3,1485156.6,2700527.7,1973474.2,4620961.4,5093445.8,662674.8,5598190.4,1450918.2,1970735.3,2033603.5,0.0,5704.6,1101582.5
Speed-ups,1,1.59907687453216,2.118480905564293,1.2154499942119175,1.539732351073119,1.0916462152804478,1.0696925410009355,1.2189546539605045,1.045603624821496,1.0612386016184077,3.146012737615568,1.0625407459471692,2.374936397135651,1.1149053600766103,1.922795260481685,1.7900837124421531,1.2520642747405608,1.7767291022422533,4.289885726528771,2.359224865569792,3.2283939156640606,1.3787503397020366,1.250853027630136,9.614296635393407,1.13807349246285,4.391117362784477,3.2328806917905206,3.1329372220297613,Infinity,1116.8446692143182,5.7836359056176



