,58,31,19,15,12,4,12,6,12,12,19,10,1,28,19,1,10,14,30,9,27,35,35,23,21,9,53,34,1,1,54
,76,33,27,27,18,4,36,1,31,1,29,48,2,2,25,1,52,31,23,70,12,17,56,34,50,32,66,19,1,7,22
,73,34,33,13,12,9,3,32,1,16,60,2,28,37,1,1,47,1,3,7,75,24,71,1,19,31,49,45,1,16,13
,99,33,18,18,16,10,12,18,5,1,3,9,2,19,8,1,24,3,67,30,1,13,31,44,35,3,54,36,1,2,13
,52,22,31,15,6,4,11,2,1,4,3,6,28,5,45,1,1,17,28,45,53,65,4,48,38,76,38,38,1,5,1
,101,32,10,13,14,23,2,1,42,49,9,4,3,12,1,33,1,3,8,10,32,29,70,88,22,20,35,1,1,4,1
Average (episodes),78.1,48.6,21.3,17.4,11.9,7.4,12.1,12.8,10.7,18.8,18.1,18.1,11.5,13.3,16.0,13.5,21.3,18.1,27.3,24.6,35.9,28.2,34.7,32.5,28.0,30.7,39.6,37.8,2.7,8.6,10.8
Speed-ups,1,1.6069958847736623,3.666666666666666,4.488505747126437,6.5630252100840325,10.554054054054053,6.454545454545454,6.101562499999999,7.299065420560748,4.154255319148936,4.314917127071823,4.314917127071823,6.791304347826086,5.872180451127819,4.88125,5.785185185185185,3.666666666666666,4.314917127071823,2.8608058608058604,3.1747967479674792,2.1754874651810585,2.7695035460992905,2.2507204610951006,2.403076923076923,2.789285714285714,2.543973941368078,1.972222222222222,2.066137566137566,28.92592592592592,9.081395348837209,7.23148148148148

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,11986795,5233743,1410060,3190883,1669953,1639092,848404,59759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2990881,8695934,2006256,2399845,1595637,1174177,1183982,215395,120702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2179843,3003215,1560986,2822714,1652375,879228,662469,109111,0,0,0,0,0,0,0,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2181825,5041979,1951385,1597396,2797039,735530,269589,0,0,1871112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1713641,3432530,2070523,657910,1789557,1094048,0,0,0,522863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1949166,2361093,2468371,1231390,2434231,816527,144085,445109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1690582,1475787,2245308,1083322,1403557,668799,137535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2259457,2031051,1455327,2625741,1801839,1198312,1687489,381570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1151413,1452781,2681918,1265788,1076862,1370794,0,126555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2095499,1549290,1121226,1407884,685990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127,0,0,0,0,0,0,0,0,0
Average (processing times),3019910.2,3427740.3,1897136.0,1828287.3,1690704.0,957650.7,493355.3,133749.9,12070.2,239397.5,0.0,0.0,0.0,0.0,0.0,-10.2,0.0,0.0,0.0,0.0,0.0,-12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speed-ups,1,0.8810207121000387,1.59182588912972,1.6517700473005528,1.7861850448097363,3.153456891954447,6.121167037224492,22.578784731801672,250.1955394276814,12.614627136874864,Infinity,Infinity,Infinity,Infinity,Infinity,-296069.6274509804,Infinity,Infinity,Infinity,Infinity,Infinity,-237788.20472440947,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity



MaxTicks: 500

Parallel Naive
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,260,173,113,16,60,83,41,22,5,18,2,1,69,2,17,1,1,12,6,1,1,4,11,24,12,8,8,5,1,5,8
,354,44,115,42,68,28,1,34,2,11,10,33,7,3,1,24,18,7,46,1,9,12,1,31,1,3,1,7,44,3,12
,405,112,42,44,19,3,18,18,10,3,27,6,3,23,1,7,1,6,170,1,60,6,13,16,11,3,1,9,12,1,1
,158,128,34,26,36,8,72,34,19,12,26,9,10,3,11,14,2,21,88,1,80,2,11,5,66,1,6,1,8,4,9
,151,78,76,57,6,41,9,34,37,50,5,181,2,6,25,23,3,35,8,3,1,19,4,1,6,68,10,14,70,2,6
,123,167,82,34,10,16,31,17,23,1,7,39,6,1,76,25,1,1,7,33,84,10,4,40,4,3,16,1,12,28,5
,286,77,49,22,23,39,24,23,1,2,64,11,2,18,13,1,33,28,12,3,1,7,2,3,9,1,1,15,3,2,21
,152,145,158,61,43,49,35,38,39,10,12,96,10,1,1,2,98,1,17,1,23,8,7,55,1,19,1,5,2,59,9
,224,146,144,126,26,3,14,1,13,22,9,15,13,1,6,2,7,1,22,1,52,10,1,6,5,1,32,5,1,14,7
,138,168,18,41,15,139,6,9,13,16,5,11,7,30,25,6,5,5,1,10,14,2,3,1,4,4,1,1,6,22,15
Average (episodes),225.1,123.8,83.1,46.9,30.6,40.9,25.1,23.0,16.2,14.5,16.7,40.2,12.9,8.8,17.6,10.5,16.9,11.7,37.7,5.5,32.5,8.0,5.7,18.2,11.9,11.1,7.7,6.3,15.9,14.0,9.3
Speed-ups,1,1.8182552504038771,2.7087845968712396,4.79957356076759,7.356209150326797,5.503667481662592,8.96812749003984,9.78695652173913,13.895061728395062,15.524137931034483,13.479041916167665,5.599502487562188,17.449612403100776,25.579545454545453,12.789772727272727,21.438095238095237,13.319526627218936,19.23931623931624,5.970822281167108,40.92727272727273,6.926153846153846,28.1375,39.49122807017544,12.368131868131869,18.915966386554622,20.27927927927928,29.233766233766232,35.73015873015873,14.157232704402515,16.07857142857143,24.204301075268816

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,6789135,14340471,2606712,1621410,3522268,3955189,1341693,395004,355053,2802974,0,0,3377251,0,879721,0,0,0,0,0,0,0,0,0,1620223,0,0,4520337,0,0,0
,6858725,1534337,2775417,1674711,2293964,4113130,818881,810247,687314,3719140,5066124,0,0,0,0,1415815,5826047,0,0,0,2915044,0,0,0,0,0,0,0,0,0,0
,7958793,4670043,616410,1980789,896125,601080,4151697,4821767,2253507,866627,3381646,1930002,0,6924419,0,5379577,0,0,2644032,969958,0,0,3196066,2105059,0,0,0,0,2726497,0,0
,2465195,4178430,2143953,844279,654816,507663,1270343,5575490,4298084,7054856,3017572,553651,802552,1370630,4930647,0,0,0,0,1645044,3410705,0,0,0,0,0,0,0,0,0,2596492
,2203739,1904179,1783675,1868235,1305232,4354560,2625902,4954650,5332261,2846391,818397,10950837,0,1274397,2107537,951670,1115772,421108,3826676,0,0,0,0,0,0,0,0,0,0,0,0
,1914528,4455926,1752719,1237923,1424377,4512482,3462007,908239,850489,773545,544446,3060811,0,859200,7371735,1489190,0,0,1320942,0,0,0,0,0,0,0,3974964,0,0,0,0
,5303520,1967237,959156,1014925,2532502,4872400,3324312,6684565,0,1061010,0,825289,0,1743119,7316122,0,0,0,759390,0,0,1618110,0,0,2045139,0,0,0,0,0,0
,2227079,2649319,3512054,2090993,3078872,418209,2028912,9351285,6482764,3648051,3688308,7036615,1278338,0,0,1788243,5179075,0,4935345,2015670,2020964,0,0,0,0,0,0,0,2983109,0,0
,3809764,2615292,3395339,3521089,2843407,1456279,5403903,372754,1962978,5811508,603556,800504,0,0,7636237,0,1273473,0,0,0,1603244,1687592,0,1675145,0,0,0,1181534,0,0,1901837
,1978690,3268684,919488,771599,3027348,5339815,3116987,569125,4262178,701526,681033,5551726,1852748,1352235,0,1609635,0,864553,950570,0,0,0,0,0,0,0,0,962451,0,0,0
Average (processing times),4150916.8,4158391.8,2046492.3,1662595.3,2157891.1,3013080.7,2754463.7,3444312.6,2648462.8,2928562.8,1780108.2,3070943.5,731088.9,1352400.0,3024199.9,1263413.0,1339436.7,128566.1,1443695.5,463067.2,994995.7,330570.2,319606.6,378020.4,366536.2,0.0,397496.4,666432.2,570960.6,0.0,449832.9
Speed-ups,1,0.9982024300836684,2.0283080468956562,2.496648943973317,1.9235988322116901,1.3776321357738608,1.5069782186637637,1.2051510074898544,1.5672928462502853,1.4173904005063507,2.3318339862711714,1.351674754029177,5.677718263811692,3.069296657793552,1.3725669391100768,3.2854789368163853,3.0990018415950527,32.286246529995076,2.875202423225673,8.963962034020115,4.171793707249187,12.556839061718206,12.987581608139507,10.980668768140553,11.324711720152061,Infinity,10.442652562387986,6.228565786587143,7.270058214174498,Infinity,9.227686102995133


Stop Walk
Episodes
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,260,103,58,62,30,8,35,22,20,7,9,15,15,27,24,2,1,9,1,20,7,12,4,11,4,5,3,7,5,3,6
,354,61,184,46,53,35,16,22,27,5,6,10,1,2,7,6,12,8,18,12,3,3,1,49,2,1,8,5,22,7,2
,405,91,25,48,27,9,21,12,7,27,4,6,3,18,10,3,6,7,4,4,3,1,13,15,2,2,3,7,6,11,6
,158,89,90,47,61,12,20,24,21,45,13,1,1,9,14,16,7,2,7,4,2,1,5,5,11,17,6,1,7,3,6
,151,92,27,29,29,33,16,22,13,50,33,4,4,6,16,4,6,2,4,4,3,1,1,2,8,4,2,10,3,7,10
,123,80,23,11,27,99,14,18,11,24,14,10,15,10,11,3,12,1,8,1,2,8,3,3,23,4,18,3,2,7,4
,286,85,39,40,10,57,21,20,21,16,1,8,2,21,32,6,12,16,11,22,6,1,8,14,5,3,1,43,8,3,1
,152,146,84,73,23,24,6,17,22,11,5,10,4,5,11,4,3,6,1,5,1,10,1,4,7,6,8,2,2,5,5
,224,120,53,64,90,20,7,27,31,45,24,15,19,6,7,13,25,15,25,24,4,8,3,1,6,6,1,1,4,1,1
,138,86,114,38,45,58,34,16,15,16,3,7,18,3,4,11,2,12,9,6,6,3,6,13,2,8,14,3,14,10,8
Average (episodes),225.1,95.3,69.7,45.8,39.5,35.5,19.0,20.0,18.8,24.6,11.2,8.6,8.2,10.7,13.6,6.8,8.6,7.8,8.8,10.2,3.7,4.8,4.5,11.7,7.0,5.6,6.4,8.2,7.3,5.7,4.9
Speed-ups,1,2.3620146904512067,3.229555236728838,4.914847161572053,5.69873417721519,6.340845070422535,11.84736842105263,11.254999999999999,11.973404255319148,9.15040650406504,20.09821428571429,26.174418604651162,27.451219512195124,21.037383177570096,16.551470588235293,33.10294117647059,26.174418604651162,28.858974358974358,25.579545454545453,22.068627450980394,60.83783783783783,46.895833333333336,50.02222222222222,19.23931623931624,32.15714285714286,40.19642857142858,35.171875,27.451219512195124,30.835616438356166,39.49122807017544,45.938775510204074

Processing Times
Number of agents,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
,6789135,7306331,1252706,6985565,1349523,1511093,8880288,8894963,4539265,5854643,5311897,4187888,1452226,7242152,4180694,0,0,892773,0,8500086,7826314,13310893,218351,0,0,0,0,0,9695508,0,13094731
,6858725,2410098,7323991,2173079,1474621,4199790,4178367,6628393,8624827,3064540,4441394,869027,0,3919705,5325225,5395585,345582,8424099,6407173,7421869,0,5171404,229246,1908663,0,3622382,4878079,0,0,0,0
,7958793,3480015,2220771,1717355,7564138,1796179,1546885,5568741,2887984,10266825,456717,4794087,3789732,7016775,3060506,587436,0,3117292,0,0,0,4654063,0,0,485672,3992680,0,0,0,0,0
,2465195,2864262,2415408,1880004,4998099,631181,4790354,10409656,5473134,4945176,3475403,0,900254,3189574,11901877,10497758,8088095,96789,0,0,6658924,0,0,0,0,0,0,0,0,1003295,0
,2203739,3371060,2957134,1235982,3758773,6169731,3267914,4000480,1825078,11282928,9035220,776473,4978164,0,12222612,206974,0,1988820,0,2864733,0,0,0,0,0,0,0,5958963,0,0,0
,1914528,2961846,1317488,1445692,1558292,6379400,3290298,4829738,6303365,6069641,10145596,6245621,8087662,686252,6618888,0,156175,0,2494100,0,793839,7885038,0,1224690,4285893,0,7433004,1002617,0,5480970,10587678
,5303520,2062268,809659,4041622,2263895,6033634,7053279,9255338,7363872,4787353,1367814,3042989,2657993,5139337,5600266,129129,7862342,6828916,6474559,3271898,0,1355482,27201,172936,9081907,0,0,0,0,0,0
,2227079,3223023,3226102,4098750,1828942,2937402,3198686,9271932,5747864,5595826,382791,1906439,4383095,6453409,4328977,0,1613096,6377814,0,0,4850262,1606992,0,4048270,12684097,0,0,0,0,0,7888771
,3809764,2838567,2730121,4733635,7478191,3593102,3547488,6833709,8682813,8113964,8189416,1302761,7677315,4228128,458162,8026665,0,5036555,0,912867,0,4038399,0,0,0,0,0,0,0,0,0
,1978690,1977323,4346220,1070195,2408912,3813322,11297690,8995239,6955420,5029334,4471582,410490,0,5170315,3843008,0,1194326,3702430,0,0,0,0,5531611,8689318,0,0,0,0,12691071,0,0
Average (processing times),4150916.8,3249479.3,2859960.0,2938187.9,3468338.6,3706483.4,5105124.9,7468818.9,5840362.2,6501023.0,4727783.0,2353577.5,3392644.1,4304564.7,5754021.5,2484354.7,1925961.6,3646548.8,1537583.2,2297145.3,2012933.9,3802227.1,600640.9,1604387.7,2653756.9,761506.2,1231108.3,696158.0,2238657.9,648426.5,3157118.0
Speed-ups,1,1.2774098299379841,1.4513898096476874,1.4127472242330044,1.1968026420488471,1.1199070256189465,0.8130881969214895,0.5557661600283279,0.7107293448341269,0.6385020942088653,0.8779837822505813,1.7636626794741197,1.2235049352804204,0.9643058216780896,0.7213940371964199,1.6708229303971769,2.1552438013302027,1.1383137941277517,2.6996371968684363,1.8069892226669337,2.062122755247949,1.0917067000022171,6.910812766829564,2.58722801228157,1.564166182667297,5.450929749488579,3.3716910201970043,5.962607339138529,1.8541988036671435,6.401522454742365,1.3147803788138421



